Peptide,Protein,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Ion Mobility MS1,Ion Mobility Fragment,Collisional Cross Section,Area,Total Area,Height,Background,Mass Error PPM,Fwhm,Explicit Ion Mobility High Energy Offset,Explicit Retention Time
22_quinic acid,Standards,Aniger_SF53_IMS_24_40_20V_25Aug,191.0561,-1,192.0595,-1,192,1.18,16.21,16.03,134.75,0,674629,0,0,#N/A,0.39,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_25_41_20V_25Aug,191.0561,-1,192.0595,-1,192,1.13,16.21,16.03,134.75,0,770208,0,0,#N/A,0.47,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_26_42_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,749561,0,0,#N/A,0.47,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_27_43_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,881055,0,0,#N/A,0.47,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_28_44_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,835286,0,0,#N/A,0.35,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_29_45_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,551588,0,0,#N/A,0.47,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_30_46_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,756755,0,0,#N/A,0.67,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_31_47_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,720346,0,0,#N/A,0.51,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_32_48_20V_25Aug,191.0561,-1,192.0595,-1,192,1.18,16.21,16.03,134.75,0,502127,0,0,#N/A,0.43,-0.0175301,1.5
22_quinic acid,Standards,TEST_Aniger_SF42_IMS_16_32_20V_24Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,235665,0,0,#N/A,0.47,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_01_01_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,1378977,0,0,#N/A,0.47,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_02_02_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1409509,0,0,#N/A,0.51,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_03_03_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1647610,0,0,#N/A,0.71,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_05_05_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1843387,0,0,#N/A,0.71,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_06_06_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1561914,0,0,#N/A,0.51,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_07_07_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,1666338,0,0,#N/A,0.39,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_08_08_20V_25Aug,191.0561,-1,192.0595,-1,192,1.14,16.21,16.03,134.75,0,1630629,0,0,#N/A,0.47,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_09_09_20V_25Aug,191.0561,-1,192.0595,-1,192,1.1,16.21,16.03,134.75,0,1509458,0,0,#N/A,0.55,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_10_10_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1312125,0,0,#N/A,0.51,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_11_11_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1557809,0,0,#N/A,0.51,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_12_12_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,1530226,0,0,#N/A,0.47,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_13_13_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1695195,0,0,#N/A,0.55,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_14_14_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1439682,0,0,#N/A,0.51,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_15_15_20V_25Aug,191.0561,-1,192.0595,-1,192,1.15,16.21,16.03,134.75,0,1477730,0,0,#N/A,0.51,-0.0175301,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_16_16_20V_25Aug,191.0561,-1,192.0595,-1,192,1.11,16.21,16.03,134.75,0,1486650,0,0,#N/A,0.55,-0.0175301,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_01_17_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,510746,582162,59855,3522,23.2,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_02_18_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,294223,329327,36304,2452,23.4,0.12,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_03_19_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,242601,301508,27600,1636,20.3,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_04_20_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.33,16.21,16.03,134.75,200313,232848,25619,0,22,0.12,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_05_21_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.33,16.21,16.03,134.75,195128,215630,22507,0,17.5,0.14,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_06_22_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,114430,128772,13891,0,20.7,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_07_23_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,74915,91678,9437,0,19.9,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_08_24_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,157985,179916,18100,2777,21.3,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_09_25_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,244891,309723,24098,8335,21.5,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_10_26_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,107473,125420,12650,0,21.2,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_11_27_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,170274,194188,18722,3123,20.1,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_12_28_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,170372,220422,15016,0,19.7,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_13_29_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,455911,531353,55214,0,22.1,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_14_30_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.29,16.21,16.03,134.75,214517,248206,24352,0,20.7,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_15_31_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.33,16.21,16.03,134.75,291278,342714,33395,0,22.4,0.12,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_17_33_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,458957,542904,53762,0,20.9,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_18_34_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,485554,564577,59640,0,21.6,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_19_35_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,523789,593334,61882,0,21.6,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_20_36_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,556839,640990,69372,552,23.4,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_21_37_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,481667,539017,57722,0,21.6,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_22_38_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,697768,800037,81927,2831,23.3,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_23_39_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,580944,644743,71126,2032,23.5,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_24_40_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.29,16.21,16.03,134.75,589529,674629,66581,0,21.1,0.14,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_25_41_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.33,16.21,16.03,134.75,661989,770208,84748,10175,23.1,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_26_42_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,650517,749561,77927,0,22.1,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_27_43_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,780665,881055,93644,749,24.2,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_28_44_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,732087,835286,90596,7274,23.1,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_29_45_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,484419,551588,55239,0,22,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_30_46_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,633987,756755,71046,3284,23.2,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_31_47_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,636986,720346,75295,3924,24.7,0.13,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_32_48_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,441216,502127,51888,4591,20.4,0.13,-0.207595858,1.5
22_quinic acid,Standards,TEST_Aniger_SF42_IMS_16_32_20V_24Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,199014,235665,24778,0,27.8,0.12,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_01_01_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,1200560,1378977,142526,19963,24.8,0.13,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_02_02_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,1199455,1409509,130970,6704,23.6,0.14,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_03_03_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,1388163,1647610,142178,14127,23.4,0.15,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_05_05_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,1557827,1843387,160841,3243,24.6,0.15,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_06_06_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.3,16.21,16.03,134.75,1366451,1561914,145556,7045,25.3,0.15,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_07_07_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.34,16.21,16.03,134.75,1421686,1666338,152123,24289,24.2,0.15,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_08_08_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.34,16.21,16.03,134.75,1404119,1630629,150677,6533,24.3,0.14,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_09_09_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.34,16.21,16.03,134.75,1294802,1509458,141033,2242,23.7,0.14,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_10_10_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.34,16.21,16.03,134.75,1125317,1312125,123784,11876,24.4,0.14,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_11_11_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,1347618,1557809,145215,2943,23.4,0.14,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_12_12_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,1332913,1530226,139857,14187,23.9,0.15,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_13_13_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,1440609,1695195,147644,3058,24.4,0.15,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_14_14_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,1225642,1439682,133590,1246,23.2,0.14,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_15_15_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.31,16.21,16.03,134.75,1256648,1477730,131452,13927,23.4,0.15,-0.207595858,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_16_16_20V_25Aug,191.0561,-1,71.0126,-1,71ref,1.34,16.21,16.03,134.75,1280716,1486650,134640,9644,24.4,0.15,-0.207595858,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_01_17_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,68211,582162,8155,702,16.8,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_02_18_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,26908,329327,3174,241,16.9,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_03_19_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,45267,301508,4871,0,14.3,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_04_20_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.33,16.21,16.03,134.75,30973,232848,4203,0,17.1,0.12,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_05_21_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.33,16.21,16.03,134.75,19695,215630,2594,0,13,0.12,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_06_22_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,9418,128772,1339,0,16.8,0.12,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_07_23_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,14108,91678,1981,0,17.4,0.12,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_08_24_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,20199,179916,2243,0,15.5,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_09_25_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,39748,309723,3721,0,14.6,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_10_26_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,13594,125420,1618,735,15.4,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_11_27_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,18134,194188,1409,0,16.4,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_12_28_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,22629,220422,1998,0,16.8,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_13_29_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,68196,531353,8638,0,15.2,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_14_30_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.33,16.21,16.03,134.75,31003,248206,4005,0,17.8,0.12,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_15_31_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.33,16.21,16.03,134.75,47165,342714,4992,1416,18.2,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_17_33_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,79316,542904,9702,0,18.4,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_18_34_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,76708,564577,9527,0,16.6,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_19_35_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,65417,593334,8195,0,17.1,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_20_36_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,80063,640990,9730,0,17.3,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_21_37_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,55540,539017,6379,0,16.5,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_22_38_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,91311,800037,10729,0,17.9,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_23_39_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,61041,644743,7491,0,18.4,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_24_40_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.29,16.21,16.03,134.75,82397,674629,9775,0,16.5,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_25_41_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.33,16.21,16.03,134.75,106088,770208,13538,0,17.3,0.12,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_26_42_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,94696,749561,11795,0,16.3,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_27_43_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,98220,881055,11297,0,17.9,0.14,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_28_44_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,100488,835286,12784,142,16.5,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_29_45_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,66587,551588,7575,2286,19,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_30_46_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,106177,756755,12618,1324,16.7,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_31_47_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,79755,720346,9726,0,18.5,0.13,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF53_IMS_32_48_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,55486,502127,6099,0,14.7,0.13,-0.1855916,1.5
22_quinic acid,Standards,TEST_Aniger_SF42_IMS_16_32_20V_24Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,32304,235665,3986,0,23.6,0.13,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_01_01_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,167022,1378977,19825,0,16.7,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_02_02_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,194573,1409509,21393,0,16.2,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_03_03_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,212380,1647610,20912,0,16,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_05_05_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,236290,1843387,25155,0,17.8,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_06_06_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,181297,1561914,20207,10260,17.8,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_07_07_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.34,16.21,16.03,134.75,221676,1666338,24421,0,16.2,0.15,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_08_08_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.34,16.21,16.03,134.75,211362,1630629,23497,0,17,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_09_09_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.34,16.21,16.03,134.75,192021,1509458,21723,0,17.7,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_10_10_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,175446,1312125,19734,0,16.2,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_11_11_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,190359,1557809,21065,0,16.8,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_12_12_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,184546,1530226,19505,286,16.5,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_13_13_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,236513,1695195,24691,3359,17.1,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_14_14_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,193640,1439682,21294,0,17,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_15_15_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.31,16.21,16.03,134.75,207328,1477730,23028,0,16.3,0.14,-0.1855916,1.5
22_quinic acid,Standards,Apseud_SF42_IMS_16_16_20V_25Aug,191.0561,-1,85.02829,-1,85ref,1.3,16.21,16.03,134.75,191976,1486650,20816,0,16.8,0.14,-0.1855916,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_01_17_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.26,16.21,16.03,134.75,2274,582162,338,0,15.4,0.11,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_02_18_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.26,16.21,16.03,134.75,7119,329327,978,663,15.2,0.13,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_03_19_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.77,16.21,16.03,134.75,4955,301508,583,2972,8.7,0.12,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_04_20_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.25,16.21,16.03,134.75,1487,232848,180,0,-0.4,0.17,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_05_21_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.17,16.21,16.03,134.75,92,215630,0,0,0.5,0.43,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_06_22_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.23,16.21,16.03,134.75,4868,128772,616,0,3.2,0.12,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_07_23_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.31,16.21,16.03,134.75,2655,91678,280,0,6.8,0.14,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_08_24_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.42,16.21,16.03,134.75,1733,179916,205,0,6.1,0.11,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_09_25_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.78,16.21,16.03,134.75,16432,309723,1196,1543,12.4,0.59,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_10_26_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.11,16.21,16.03,134.75,2522,125420,289,0,4.5,0.03,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_11_27_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.3,16.21,16.03,134.75,2893,194188,323,1895,5,0.14,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_12_28_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.77,16.21,16.03,134.75,15024,220422,1075,2239,4.4,0.14,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_13_29_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.31,16.21,16.03,134.75,2337,531353,222,0,8.3,0.11,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_14_30_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.41,16.21,16.03,134.75,882,248206,135,334,-0.9,0.09,-0.182482225,1.5
22_quinic acid,Standards,Aniger_SF42_IMS_15_31_20V_25Aug,191.0561,-1,87.00765,-1,87ref,1.25,16.21,16.03,134.75,2779,342714,426,367,11.2,0.11,-0.182482225,1.5
